Key;day_full;day;month_full;month_nr;month_short;month_name;is_holiday;event;Quarter_full;Quarter;Semester_full;Semester;year;lixo
4990;30-08-2015;30;Ago-15;8;AUG;August;No;;2015-Q3;3;2015-S2;2;2015;--
4991;31-08-2015;31;Ago-15;8;AUG;August;No;;2015-Q3;3;2015-S2;2;2015;--
4992;01-09-2015;1;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4993;02-09-2015;2;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4994;03-09-2015;3;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4995;04-09-2015;4;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4996;05-09-2015;5;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4997;06-09-2015;6;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4998;07-09-2015;7;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
4999;08-09-2015;8;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5000;09-09-2015;9;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5001;10-09-2015;10;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5002;11-09-2015;11;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5003;12-09-2015;12;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5004;13-09-2015;13;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5005;14-09-2015;14;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5006;15-09-2015;15;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5007;16-09-2015;16;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5008;17-09-2015;17;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5009;18-09-2015;18;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5010;19-09-2015;19;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5011;20-09-2015;20;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5012;21-09-2015;21;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5013;22-09-2015;22;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5014;23-09-2015;23;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5015;24-09-2015;24;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5016;25-09-2015;25;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5017;26-09-2015;26;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5018;27-09-2015;27;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5019;28-09-2015;28;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5020;29-09-2015;29;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5021;30-09-2015;30;Set-15;9;SEP;September;No;;2015-Q3;3;2015-S2;2;2015;--
5022;01-10-2015;1;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5023;02-10-2015;2;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5024;03-10-2015;3;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5025;04-10-2015;4;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5026;05-10-2015;5;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5027;06-10-2015;6;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5028;07-10-2015;7;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5029;08-10-2015;8;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5030;09-10-2015;9;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5031;10-10-2015;10;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5032;11-10-2015;11;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5033;12-10-2015;12;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5034;13-10-2015;13;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5035;14-10-2015;14;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5036;15-10-2015;15;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5037;16-10-2015;16;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5038;17-10-2015;17;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5039;18-10-2015;18;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5040;19-10-2015;19;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5041;20-10-2015;20;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5042;21-10-2015;21;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5043;22-10-2015;22;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5044;23-10-2015;23;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5045;24-10-2015;24;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5046;25-10-2015;25;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5047;26-10-2015;26;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5048;27-10-2015;27;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5049;28-10-2015;28;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5050;29-10-2015;29;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5051;30-10-2015;30;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5052;31-10-2015;31;Out-15;10;OCT;October;No;;2015-Q4;4;2015-S2;2;2015;--
5053;01-11-2015;1;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5054;02-11-2015;2;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5055;03-11-2015;3;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5056;04-11-2015;4;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5057;05-11-2015;5;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5058;06-11-2015;6;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5059;07-11-2015;7;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5060;08-11-2015;8;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5061;09-11-2015;9;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5062;10-11-2015;10;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5063;11-11-2015;11;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5064;12-11-2015;12;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5065;13-11-2015;13;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5066;14-11-2015;14;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5067;15-11-2015;15;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5068;16-11-2015;16;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5069;17-11-2015;17;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5070;18-11-2015;18;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5071;19-11-2015;19;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5072;20-11-2015;20;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5073;21-11-2015;21;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5074;22-11-2015;22;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5075;23-11-2015;23;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5076;24-11-2015;24;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5077;25-11-2015;25;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5078;26-11-2015;26;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5079;27-11-2015;27;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5080;28-11-2015;28;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5081;29-11-2015;29;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5082;30-11-2015;30;Nov-15;11;NOV;November;No;;2015-Q4;4;2015-S2;2;2015;--
5083;01-12-2015;1;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5084;02-12-2015;2;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5085;03-12-2015;3;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5086;04-12-2015;4;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5087;05-12-2015;5;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5088;06-12-2015;6;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5089;07-12-2015;7;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5090;08-12-2015;8;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5091;09-12-2015;9;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5092;10-12-2015;10;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5093;11-12-2015;11;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5094;12-12-2015;12;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5095;13-12-2015;13;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5096;14-12-2015;14;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5097;15-12-2015;15;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5098;16-12-2015;16;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5099;17-12-2015;17;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5100;18-12-2015;18;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5101;19-12-2015;19;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5102;20-12-2015;20;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5103;21-12-2015;21;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5104;22-12-2015;22;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5105;23-12-2015;23;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5106;24-12-2015;24;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5107;25-12-2015;25;Dez-15;12;DEC;December;Sim;Natal;2015-Q4;4;2015-S2;2;2015;--
5108;26-12-2015;26;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5109;27-12-2015;27;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5110;28-12-2015;28;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5111;29-12-2015;29;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5112;30-12-2015;30;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5113;31-12-2015;31;Dez-15;12;DEC;December;No;;2015-Q4;4;2015-S2;2;2015;--
5114;01-01-2016;1;Jan-16;1;JAN;January;Sim;Ano Novo;2016-Q1;1;2016-S1;1;2016;--
5115;02-01-2016;2;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5116;03-01-2016;3;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5117;04-01-2016;4;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5118;05-01-2016;5;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5119;06-01-2016;6;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5120;07-01-2016;7;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5121;08-01-2016;8;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5122;09-01-2016;9;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5123;10-01-2016;10;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5124;11-01-2016;11;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5125;12-01-2016;12;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5126;13-01-2016;13;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5127;14-01-2016;14;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5128;15-01-2016;15;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5129;16-01-2016;16;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5130;17-01-2016;17;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5131;18-01-2016;18;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5132;19-01-2016;19;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5133;20-01-2016;20;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5134;21-01-2016;21;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5135;22-01-2016;22;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5136;23-01-2016;23;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5137;24-01-2016;24;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5138;25-01-2016;25;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5139;26-01-2016;26;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5140;27-01-2016;27;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5141;28-01-2016;28;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5142;29-01-2016;29;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5143;30-01-2016;30;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5144;31-01-2016;31;Jan-16;1;JAN;January;No;;2016-Q1;1;2016-S1;1;2016;--
5145;01-02-2016;1;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5146;02-02-2016;2;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5147;03-02-2016;3;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5148;04-02-2016;4;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5149;05-02-2016;5;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5150;06-02-2016;6;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5151;07-02-2016;7;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5152;08-02-2016;8;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5153;09-02-2016;9;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5154;10-02-2016;10;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5155;11-02-2016;11;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5156;12-02-2016;12;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5157;13-02-2016;13;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5158;14-02-2016;14;Fev-16;2;FEB;February;No;Dia dos namorados;2016-Q1;1;2016-S1;1;2016;--
5159;15-02-2016;15;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5160;16-02-2016;16;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5161;17-02-2016;17;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5162;18-02-2016;18;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5163;19-02-2016;19;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5164;20-02-2016;20;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5165;21-02-2016;21;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5166;22-02-2016;22;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5167;23-02-2016;23;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5168;24-02-2016;24;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5169;25-02-2016;25;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5170;26-02-2016;26;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5171;27-02-2016;27;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5172;28-02-2016;28;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5173;29-02-2016;29;Fev-16;2;FEB;February;No;;2016-Q1;1;2016-S1;1;2016;--
5174;01-03-2016;1;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5175;02-03-2016;2;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5176;03-03-2016;3;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5177;04-03-2016;4;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5178;05-03-2016;5;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5179;06-03-2016;6;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5180;07-03-2016;7;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5181;08-03-2016;8;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5182;09-03-2016;9;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5183;10-03-2016;10;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5184;11-03-2016;11;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5185;12-03-2016;12;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5186;13-03-2016;13;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5187;14-03-2016;14;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5188;15-03-2016;15;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5189;16-03-2016;16;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5190;17-03-2016;17;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5191;18-03-2016;18;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5192;19-03-2016;19;Mar-16;3;MAR;March;No;Dia do Pai;2016-Q1;1;2016-S1;1;2016;--
5193;20-03-2016;20;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5194;21-03-2016;21;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5195;22-03-2016;22;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5196;23-03-2016;23;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5197;24-03-2016;24;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5198;25-03-2016;25;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5199;26-03-2016;26;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5200;27-03-2016;27;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5201;28-03-2016;28;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5202;29-03-2016;29;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5203;30-03-2016;30;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5204;31-03-2016;31;Mar-16;3;MAR;March;No;;2016-Q1;1;2016-S1;1;2016;--
5205;01-04-2016;1;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5206;02-04-2016;2;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5207;03-04-2016;3;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5208;04-04-2016;4;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5209;05-04-2016;5;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5210;06-04-2016;6;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5211;07-04-2016;7;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5212;08-04-2016;8;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5213;09-04-2016;9;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5214;10-04-2016;10;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5215;11-04-2016;11;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5216;12-04-2016;12;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5217;13-04-2016;13;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5218;14-04-2016;14;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5219;15-04-2016;15;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5220;16-04-2016;16;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5221;17-04-2016;17;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5222;18-04-2016;18;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5223;19-04-2016;19;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5224;20-04-2016;20;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5225;21-04-2016;21;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5226;22-04-2016;22;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5227;23-04-2016;23;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5228;24-04-2016;24;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5229;25-04-2016;25;Abr-16;4;APR;April;Sim;Dia da Liberdade;2016-Q2;2;2016-S1;1;2016;--
5230;26-04-2016;26;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5231;27-04-2016;27;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5232;28-04-2016;28;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5233;29-04-2016;29;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5234;30-04-2016;30;Abr-16;4;APR;April;No;;2016-Q2;2;2016-S1;1;2016;--
5235;01-05-2016;1;Mai-16;5;MAI;May;Sim;Dia do Trabalhador;2016-Q2;2;2016-S1;1;2016;--
5236;02-05-2016;2;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5237;03-05-2016;3;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5238;04-05-2016;4;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5239;05-05-2016;5;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5240;06-05-2016;6;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5241;07-05-2016;7;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5242;08-05-2016;8;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5243;09-05-2016;9;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5244;10-05-2016;10;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5245;11-05-2016;11;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5246;12-05-2016;12;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5247;13-05-2016;13;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5248;14-05-2016;14;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5249;15-05-2016;15;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5250;16-05-2016;16;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5251;17-05-2016;17;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5252;18-05-2016;18;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5253;19-05-2016;19;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5254;20-05-2016;20;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5255;21-05-2016;21;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5256;22-05-2016;22;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5257;23-05-2016;23;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5258;24-05-2016;24;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5259;25-05-2016;25;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5260;26-05-2016;26;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5261;27-05-2016;27;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5262;28-05-2016;28;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
5263;29-05-2016;29;Mai-16;5;MAI;May;No;;2016-Q2;2;2016-S1;1;2016;--
