Key;time_full;hour;minute;second;minutes_after_00;period_of_day
57187;20:53:06;20;53;6;1253;Night
57188;20:53:07;20;53;7;1253;Night
57189;20:53:08;20;53;8;1253;Night
57190;20:53:09;20;53;9;1253;Night
57191;20:53:10;20;53;10;1253;Night
57192;20:53:11;20;53;11;1253;Night
57193;20:53:12;20;53;12;1253;Night
57194;20:53:13;20;53;13;1253;Night
57195;20:53:14;20;53;14;1253;Night
57196;20:53:15;20;53;15;1253;Night
57197;20:53:16;20;53;16;1253;Night
57198;20:53:17;20;53;17;1253;Night
57199;20:53:18;20;53;18;1253;Night
57200;20:53:19;20;53;19;1253;Night
57201;20:53:20;20;53;20;1253;Night
57202;20:53:21;20;53;21;1253;Night
57203;20:53:22;20;53;22;1253;Night
57204;20:53:23;20;53;23;1253;Night
57205;20:53:24;20;53;24;1253;Night
57206;20:53:25;20;53;25;1253;Night
57207;20:53:26;20;53;26;1253;Night
57208;20:53:27;20;53;27;1253;Night
57209;20:53:28;20;53;28;1253;Night
57210;20:53:29;20;53;29;1253;Night
57211;20:53:30;20;53;30;1253;Night
57212;20:53:31;20;53;31;1253;Night
57213;20:53:32;20;53;32;1253;Night
57214;20:53:33;20;53;33;1253;Night
57215;20:53:34;20;53;34;1253;Night
57216;20:53:35;20;53;35;1253;Night
57217;20:53:36;20;53;36;1253;Night
57218;20:53:37;20;53;37;1253;Night
57219;20:53:38;20;53;38;1253;Night
57220;20:53:39;20;53;39;1253;Night
57221;20:53:40;20;53;40;1253;Night
57222;20:53:41;20;53;41;1253;Night
57223;20:53:42;20;53;42;1253;Night
57224;20:53:43;20;53;43;1253;Night
57225;20:53:44;20;53;44;1253;Night
57226;20:53:45;20;53;45;1253;Night
57227;20:53:46;20;53;46;1253;Night
57228;20:53:47;20;53;47;1253;Night
57229;20:53:48;20;53;48;1253;Night
57230;20:53:49;20;53;49;1253;Night
57231;20:53:50;20;53;50;1253;Night
57232;20:53:51;20;53;51;1253;Night
57233;20:53:52;20;53;52;1253;Night
57234;20:53:53;20;53;53;1253;Night
57235;20:53:54;20;53;54;1253;Night
57236;20:53:55;20;53;55;1253;Night
57237;20:53:56;20;53;56;1253;Night
57238;20:53:57;20;53;57;1253;Night
57239;20:53:58;20;53;58;1253;Night
57240;20:53:59;20;53;59;1253;Night
57241;20:54:00;20;54;0;1254;Night
57242;20:54:01;20;54;1;1254;Night
57243;20:54:02;20;54;2;1254;Night
57244;20:54:03;20;54;3;1254;Night
57245;20:54:04;20;54;4;1254;Night
57246;20:54:05;20;54;5;1254;Night
57247;20:54:06;20;54;6;1254;Night
57248;20:54:07;20;54;7;1254;Night
57249;20:54:08;20;54;8;1254;Night
57250;20:54:09;20;54;9;1254;Night
57251;20:54:10;20;54;10;1254;Night
57252;20:54:11;20;54;11;1254;Night
57253;20:54:12;20;54;12;1254;Night
57254;20:54:13;20;54;13;1254;Night
57255;20:54:14;20;54;14;1254;Night
57256;20:54:15;20;54;15;1254;Night
57257;20:54:16;20;54;16;1254;Night
57258;20:54:17;20;54;17;1254;Night
57259;20:54:18;20;54;18;1254;Night
57260;20:54:19;20;54;19;1254;Night
57261;20:54:20;20;54;20;1254;Night
57262;20:54:21;20;54;21;1254;Night
57263;20:54:22;20;54;22;1254;Night
57264;20:54:23;20;54;23;1254;Night
57265;20:54:24;20;54;24;1254;Night
57266;20:54:25;20;54;25;1254;Night
57267;20:54:26;20;54;26;1254;Night
57268;20:54:27;20;54;27;1254;Night
57269;20:54:28;20;54;28;1254;Night
57270;20:54:29;20;54;29;1254;Night
57271;20:54:30;20;54;30;1254;Night
57272;20:54:31;20;54;31;1254;Night
57273;20:54:32;20;54;32;1254;Night
57274;20:54:33;20;54;33;1254;Night
57275;20:54:34;20;54;34;1254;Night
57276;20:54:35;20;54;35;1254;Night
57277;20:54:36;20;54;36;1254;Night
57278;20:54:37;20;54;37;1254;Night
57279;20:54:38;20;54;38;1254;Night
57280;20:54:39;20;54;39;1254;Night
57281;20:54:40;20;54;40;1254;Night
57282;20:54:41;20;54;41;1254;Night
57283;20:54:42;20;54;42;1254;Night
57284;20:54:43;20;54;43;1254;Night
57285;20:54:44;20;54;44;1254;Night
57286;20:54:45;20;54;45;1254;Night
57287;20:54:46;20;54;46;1254;Night
57288;20:54:47;20;54;47;1254;Night
57289;20:54:48;20;54;48;1254;Night
57290;20:54:49;20;54;49;1254;Night
57291;20:54:50;20;54;50;1254;Night
57292;20:54:51;20;54;51;1254;Night
57293;20:54:52;20;54;52;1254;Night
57294;20:54:53;20;54;53;1254;Night
57295;20:54:54;20;54;54;1254;Night
57296;20:54:55;20;54;55;1254;Night
57297;20:54:56;20;54;56;1254;Night
57298;20:54:57;20;54;57;1254;Night
57299;20:54:58;20;54;58;1254;Night
57300;20:54:59;20;54;59;1254;Night
57301;20:55:00;20;55;0;1255;Night
57302;20:55:01;20;55;1;1255;Night
57303;20:55:02;20;55;2;1255;Night
57304;20:55:03;20;55;3;1255;Night
57305;20:55:04;20;55;4;1255;Night
57306;20:55:05;20;55;5;1255;Night
57307;20:55:06;20;55;6;1255;Night
57308;20:55:07;20;55;7;1255;Night
57309;20:55:08;20;55;8;1255;Night
57310;20:55:09;20;55;9;1255;Night
57311;20:55:10;20;55;10;1255;Night
57312;20:55:11;20;55;11;1255;Night
57313;20:55:12;20;55;12;1255;Night
57314;20:55:13;20;55;13;1255;Night
57315;20:55:14;20;55;14;1255;Night
57316;20:55:15;20;55;15;1255;Night
57317;20:55:16;20;55;16;1255;Night
57318;20:55:17;20;55;17;1255;Night
57319;20:55:18;20;55;18;1255;Night
57320;20:55:19;20;55;19;1255;Night
57321;20:55:20;20;55;20;1255;Night
57322;20:55:21;20;55;21;1255;Night
57323;20:55:22;20;55;22;1255;Night
57324;20:55:23;20;55;23;1255;Night
57325;20:55:24;20;55;24;1255;Night
57326;20:55:25;20;55;25;1255;Night
57327;20:55:26;20;55;26;1255;Night
57328;20:55:27;20;55;27;1255;Night
57329;20:55:28;20;55;28;1255;Night
57330;20:55:29;20;55;29;1255;Night
57331;20:55:30;20;55;30;1255;Night
57332;20:55:31;20;55;31;1255;Night
57333;20:55:32;20;55;32;1255;Night
57334;20:55:33;20;55;33;1255;Night
57335;20:55:34;20;55;34;1255;Night
57336;20:55:35;20;55;35;1255;Night
57337;20:55:36;20;55;36;1255;Night
57338;20:55:37;20;55;37;1255;Night
57339;20:55:38;20;55;38;1255;Night
57340;20:55:39;20;55;39;1255;Night
57341;20:55:40;20;55;40;1255;Night
57342;20:55:41;20;55;41;1255;Night
57343;20:55:42;20;55;42;1255;Night
57344;20:55:43;20;55;43;1255;Night
57345;20:55:44;20;55;44;1255;Night
57346;20:55:45;20;55;45;1255;Night
57347;20:55:46;20;55;46;1255;Night
57348;20:55:47;20;55;47;1255;Night
57349;20:55:48;20;55;48;1255;Night
57350;20:55:49;20;55;49;1255;Night
57351;20:55:50;20;55;50;1255;Night
57352;20:55:51;20;55;51;1255;Night
57353;20:55:52;20;55;52;1255;Night
57354;20:55:53;20;55;53;1255;Night
57355;20:55:54;20;55;54;1255;Night
57356;20:55:55;20;55;55;1255;Night
57357;20:55:56;20;55;56;1255;Night
57358;20:55:57;20;55;57;1255;Night
57359;20:55:58;20;55;58;1255;Night
57360;20:55:59;20;55;59;1255;Night
57361;20:56:00;20;56;0;1256;Night
57362;20:56:01;20;56;1;1256;Night
57363;20:56:02;20;56;2;1256;Night
57364;20:56:03;20;56;3;1256;Night
57365;20:56:04;20;56;4;1256;Night
57366;20:56:05;20;56;5;1256;Night
57367;20:56:06;20;56;6;1256;Night
57368;20:56:07;20;56;7;1256;Night
57369;20:56:08;20;56;8;1256;Night
57370;20:56:09;20;56;9;1256;Night
57371;20:56:10;20;56;10;1256;Night
57372;20:56:11;20;56;11;1256;Night
57373;20:56:12;20;56;12;1256;Night
57374;20:56:13;20;56;13;1256;Night
57375;20:56:14;20;56;14;1256;Night
57376;20:56:15;20;56;15;1256;Night
57377;20:56:16;20;56;16;1256;Night
57378;20:56:17;20;56;17;1256;Night
57379;20:56:18;20;56;18;1256;Night
57380;20:56:19;20;56;19;1256;Night
57381;20:56:20;20;56;20;1256;Night
57382;20:56:21;20;56;21;1256;Night
57383;20:56:22;20;56;22;1256;Night
57384;20:56:23;20;56;23;1256;Night
57385;20:56:24;20;56;24;1256;Night
57386;20:56:25;20;56;25;1256;Night
57387;20:56:26;20;56;26;1256;Night
57388;20:56:27;20;56;27;1256;Night
57389;20:56:28;20;56;28;1256;Night
57390;20:56:29;20;56;29;1256;Night
57391;20:56:30;20;56;30;1256;Night
57392;20:56:31;20;56;31;1256;Night
57393;20:56:32;20;56;32;1256;Night
57394;20:56:33;20;56;33;1256;Night
57395;20:56:34;20;56;34;1256;Night
57396;20:56:35;20;56;35;1256;Night
57397;20:56:36;20;56;36;1256;Night
57398;20:56:37;20;56;37;1256;Night
57399;20:56:38;20;56;38;1256;Night
57400;20:56:39;20;56;39;1256;Night
57401;20:56:40;20;56;40;1256;Night
57402;20:56:41;20;56;41;1256;Night
57403;20:56:42;20;56;42;1256;Night
57404;20:56:43;20;56;43;1256;Night
57405;20:56:44;20;56;44;1256;Night
57406;20:56:45;20;56;45;1256;Night
57407;20:56:46;20;56;46;1256;Night
57408;20:56:47;20;56;47;1256;Night
57409;20:56:48;20;56;48;1256;Night
57410;20:56:49;20;56;49;1256;Night
57411;20:56:50;20;56;50;1256;Night
57412;20:56:51;20;56;51;1256;Night
57413;20:56:52;20;56;52;1256;Night
57414;20:56:53;20;56;53;1256;Night
57415;20:56:54;20;56;54;1256;Night
57416;20:56:55;20;56;55;1256;Night
57417;20:56:56;20;56;56;1256;Night
57418;20:56:57;20;56;57;1256;Night
57419;20:56:58;20;56;58;1256;Night
57420;20:56:59;20;56;59;1256;Night
57421;20:57:00;20;57;0;1257;Night
57422;20:57:01;20;57;1;1257;Night
57423;20:57:02;20;57;2;1257;Night
57424;20:57:03;20;57;3;1257;Night
57425;20:57:04;20;57;4;1257;Night
57426;20:57:05;20;57;5;1257;Night
57427;20:57:06;20;57;6;1257;Night
57428;20:57:07;20;57;7;1257;Night
57429;20:57:08;20;57;8;1257;Night
57430;20:57:09;20;57;9;1257;Night
57431;20:57:10;20;57;10;1257;Night
57432;20:57:11;20;57;11;1257;Night
57433;20:57:12;20;57;12;1257;Night
57434;20:57:13;20;57;13;1257;Night
57435;20:57:14;20;57;14;1257;Night
57436;20:57:15;20;57;15;1257;Night
57437;20:57:16;20;57;16;1257;Night
57438;20:57:17;20;57;17;1257;Night
57439;20:57:18;20;57;18;1257;Night
57440;20:57:19;20;57;19;1257;Night
57441;20:57:20;20;57;20;1257;Night
57442;20:57:21;20;57;21;1257;Night
57443;20:57:22;20;57;22;1257;Night
57444;20:57:23;20;57;23;1257;Night
57445;20:57:24;20;57;24;1257;Night
57446;20:57:25;20;57;25;1257;Night
57447;20:57:26;20;57;26;1257;Night
57448;20:57:27;20;57;27;1257;Night
57449;20:57:28;20;57;28;1257;Night
57450;20:57:29;20;57;29;1257;Night
57451;20:57:30;20;57;30;1257;Night
57452;20:57:31;20;57;31;1257;Night
57453;20:57:32;20;57;32;1257;Night
57454;20:57:33;20;57;33;1257;Night
57455;20:57:34;20;57;34;1257;Night
57456;20:57:35;20;57;35;1257;Night
57457;20:57:36;20;57;36;1257;Night
57458;20:57:37;20;57;37;1257;Night
57459;20:57:38;20;57;38;1257;Night
57460;20:57:39;20;57;39;1257;Night
57461;20:57:40;20;57;40;1257;Night
57462;20:57:41;20;57;41;1257;Night
57463;20:57:42;20;57;42;1257;Night
57464;20:57:43;20;57;43;1257;Night
57465;20:57:44;20;57;44;1257;Night
57466;20:57:45;20;57;45;1257;Night
57467;20:57:46;20;57;46;1257;Night
57468;20:57:47;20;57;47;1257;Night
57469;20:57:48;20;57;48;1257;Night
57470;20:57:49;20;57;49;1257;Night
57471;20:57:50;20;57;50;1257;Night
57472;20:57:51;20;57;51;1257;Night
57473;20:57:52;20;57;52;1257;Night
57474;20:57:53;20;57;53;1257;Night
57475;20:57:54;20;57;54;1257;Night
57476;20:57:55;20;57;55;1257;Night
57477;20:57:56;20;57;56;1257;Night
57478;20:57:57;20;57;57;1257;Night
57479;20:57:58;20;57;58;1257;Night
57480;20:57:59;20;57;59;1257;Night
57481;20:58:00;20;58;0;1258;Night
57482;20:58:01;20;58;1;1258;Night
57483;20:58:02;20;58;2;1258;Night
57484;20:58:03;20;58;3;1258;Night
57485;20:58:04;20;58;4;1258;Night
57486;20:58:05;20;58;5;1258;Night
57487;20:58:06;20;58;6;1258;Night
57488;20:58:07;20;58;7;1258;Night
57489;20:58:08;20;58;8;1258;Night
57490;20:58:09;20;58;9;1258;Night
57491;20:58:10;20;58;10;1258;Night
57492;20:58:11;20;58;11;1258;Night
57493;20:58:12;20;58;12;1258;Night
57494;20:58:13;20;58;13;1258;Night
57495;20:58:14;20;58;14;1258;Night
57496;20:58:15;20;58;15;1258;Night
57497;20:58:16;20;58;16;1258;Night
57498;20:58:17;20;58;17;1258;Night
57499;20:58:18;20;58;18;1258;Night
57500;20:58:19;20;58;19;1258;Night
57501;20:58:20;20;58;20;1258;Night
57502;20:58:21;20;58;21;1258;Night
57503;20:58:22;20;58;22;1258;Night
57504;20:58:23;20;58;23;1258;Night
57505;20:58:24;20;58;24;1258;Night
57506;20:58:25;20;58;25;1258;Night
57507;20:58:26;20;58;26;1258;Night
57508;20:58:27;20;58;27;1258;Night
57509;20:58:28;20;58;28;1258;Night
57510;20:58:29;20;58;29;1258;Night
57511;20:58:30;20;58;30;1258;Night
57512;20:58:31;20;58;31;1258;Night
57513;20:58:32;20;58;32;1258;Night
57514;20:58:33;20;58;33;1258;Night
57515;20:58:34;20;58;34;1258;Night
57516;20:58:35;20;58;35;1258;Night
57517;20:58:36;20;58;36;1258;Night
57518;20:58:37;20;58;37;1258;Night
57519;20:58:38;20;58;38;1258;Night
57520;20:58:39;20;58;39;1258;Night
57521;20:58:40;20;58;40;1258;Night
57522;20:58:41;20;58;41;1258;Night
57523;20:58:42;20;58;42;1258;Night
57524;20:58:43;20;58;43;1258;Night
57525;20:58:44;20;58;44;1258;Night
57526;20:58:45;20;58;45;1258;Night
57527;20:58:46;20;58;46;1258;Night
57528;20:58:47;20;58;47;1258;Night
57529;20:58:48;20;58;48;1258;Night
57530;20:58:49;20;58;49;1258;Night
57531;20:58:50;20;58;50;1258;Night
57532;20:58:51;20;58;51;1258;Night
57533;20:58:52;20;58;52;1258;Night
57534;20:58:53;20;58;53;1258;Night
57535;20:58:54;20;58;54;1258;Night
57536;20:58:55;20;58;55;1258;Night
57537;20:58:56;20;58;56;1258;Night
57538;20:58:57;20;58;57;1258;Night
57539;20:58:58;20;58;58;1258;Night
57540;20:58:59;20;58;59;1258;Night
57541;20:59:00;20;59;0;1259;Night
57542;20:59:01;20;59;1;1259;Night
57543;20:59:02;20;59;2;1259;Night
57544;20:59:03;20;59;3;1259;Night
57545;20:59:04;20;59;4;1259;Night
57546;20:59:05;20;59;5;1259;Night
57547;20:59:06;20;59;6;1259;Night
57548;20:59:07;20;59;7;1259;Night
57549;20:59:08;20;59;8;1259;Night
57550;20:59:09;20;59;9;1259;Night
57551;20:59:10;20;59;10;1259;Night
57552;20:59:11;20;59;11;1259;Night
57553;20:59:12;20;59;12;1259;Night
57554;20:59:13;20;59;13;1259;Night
57555;20:59:14;20;59;14;1259;Night
57556;20:59:15;20;59;15;1259;Night
57557;20:59:16;20;59;16;1259;Night
57558;20:59:17;20;59;17;1259;Night
57559;20:59:18;20;59;18;1259;Night
57560;20:59:19;20;59;19;1259;Night
57561;20:59:20;20;59;20;1259;Night
57562;20:59:21;20;59;21;1259;Night
57563;20:59:22;20;59;22;1259;Night
57564;20:59:23;20;59;23;1259;Night
57565;20:59:24;20;59;24;1259;Night
57566;20:59:25;20;59;25;1259;Night
57567;20:59:26;20;59;26;1259;Night
57568;20:59:27;20;59;27;1259;Night
57569;20:59:28;20;59;28;1259;Night
57570;20:59:29;20;59;29;1259;Night
57571;20:59:30;20;59;30;1259;Night
57572;20:59:31;20;59;31;1259;Night
57573;20:59:32;20;59;32;1259;Night
57574;20:59:33;20;59;33;1259;Night
57575;20:59:34;20;59;34;1259;Night
57576;20:59:35;20;59;35;1259;Night
57577;20:59:36;20;59;36;1259;Night
57578;20:59:37;20;59;37;1259;Night
57579;20:59:38;20;59;38;1259;Night
57580;20:59:39;20;59;39;1259;Night
57581;20:59:40;20;59;40;1259;Night
57582;20:59:41;20;59;41;1259;Night
57583;20:59:42;20;59;42;1259;Night
57584;20:59:43;20;59;43;1259;Night
57585;20:59:44;20;59;44;1259;Night
57586;20:59:45;20;59;45;1259;Night
57587;20:59:46;20;59;46;1259;Night
57588;20:59:47;20;59;47;1259;Night
57589;20:59:48;20;59;48;1259;Night
57590;20:59:49;20;59;49;1259;Night
57591;20:59:50;20;59;50;1259;Night
57592;20:59:51;20;59;51;1259;Night
57593;20:59:52;20;59;52;1259;Night
57594;20:59:53;20;59;53;1259;Night
57595;20:59:54;20;59;54;1259;Night
57596;20:59:55;20;59;55;1259;Night
57597;20:59:56;20;59;56;1259;Night
57598;20:59:57;20;59;57;1259;Night
57599;20:59:58;20;59;58;1259;Night
57600;20:59:59;20;59;59;1259;Night
57601;21:00:00;21;0;0;1260;Night
57602;21:00:01;21;0;1;1260;Night
57603;21:00:02;21;0;2;1260;Night
57604;21:00:03;21;0;3;1260;Night
57605;21:00:04;21;0;4;1260;Night
57606;21:00:05;21;0;5;1260;Night
57607;21:00:06;21;0;6;1260;Night
57608;21:00:07;21;0;7;1260;Night
57609;21:00:08;21;0;8;1260;Night
57610;21:00:09;21;0;9;1260;Night
57611;21:00:10;21;0;10;1260;Night
57612;21:00:11;21;0;11;1260;Night
57613;21:00:12;21;0;12;1260;Night
57614;21:00:13;21;0;13;1260;Night
57615;21:00:14;21;0;14;1260;Night
57616;21:00:15;21;0;15;1260;Night
57617;21:00:16;21;0;16;1260;Night
57618;21:00:17;21;0;17;1260;Night
57619;21:00:18;21;0;18;1260;Night
57620;21:00:19;21;0;19;1260;Night
57621;21:00:20;21;0;20;1260;Night
57622;21:00:21;21;0;21;1260;Night
57623;21:00:22;21;0;22;1260;Night
57624;21:00:23;21;0;23;1260;Night
57625;21:00:24;21;0;24;1260;Night
57626;21:00:25;21;0;25;1260;Night
57627;21:00:26;21;0;26;1260;Night
57628;21:00:27;21;0;27;1260;Night
57629;21:00:28;21;0;28;1260;Night
57630;21:00:29;21;0;29;1260;Night
57631;21:00:30;21;0;30;1260;Night
57632;21:00:31;21;0;31;1260;Night
57633;21:00:32;21;0;32;1260;Night
57634;21:00:33;21;0;33;1260;Night
57635;21:00:34;21;0;34;1260;Night
57636;21:00:35;21;0;35;1260;Night
57637;21:00:36;21;0;36;1260;Night
57638;21:00:37;21;0;37;1260;Night
57639;21:00:38;21;0;38;1260;Night
57640;21:00:39;21;0;39;1260;Night
57641;21:00:40;21;0;40;1260;Night
57642;21:00:41;21;0;41;1260;Night
57643;21:00:42;21;0;42;1260;Night
57644;21:00:43;21;0;43;1260;Night
57645;21:00:44;21;0;44;1260;Night
57646;21:00:45;21;0;45;1260;Night
57647;21:00:46;21;0;46;1260;Night
57648;21:00:47;21;0;47;1260;Night
57649;21:00:48;21;0;48;1260;Night
57650;21:00:49;21;0;49;1260;Night
57651;21:00:50;21;0;50;1260;Night
57652;21:00:51;21;0;51;1260;Night
57653;21:00:52;21;0;52;1260;Night
57654;21:00:53;21;0;53;1260;Night
57655;21:00:54;21;0;54;1260;Night
57656;21:00:55;21;0;55;1260;Night
57657;21:00:56;21;0;56;1260;Night
57658;21:00:57;21;0;57;1260;Night
57659;21:00:58;21;0;58;1260;Night
57660;21:00:59;21;0;59;1260;Night
57661;21:01:00;21;1;0;1261;Night
57662;21:01:01;21;1;1;1261;Night
57663;21:01:02;21;1;2;1261;Night
57664;21:01:03;21;1;3;1261;Night
57665;21:01:04;21;1;4;1261;Night
57666;21:01:05;21;1;5;1261;Night
57667;21:01:06;21;1;6;1261;Night
57668;21:01:07;21;1;7;1261;Night
57669;21:01:08;21;1;8;1261;Night
57670;21:01:09;21;1;9;1261;Night
57671;21:01:10;21;1;10;1261;Night
57672;21:01:11;21;1;11;1261;Night
57673;21:01:12;21;1;12;1261;Night
57674;21:01:13;21;1;13;1261;Night
57675;21:01:14;21;1;14;1261;Night
57676;21:01:15;21;1;15;1261;Night
57677;21:01:16;21;1;16;1261;Night
57678;21:01:17;21;1;17;1261;Night
57679;21:01:18;21;1;18;1261;Night
57680;21:01:19;21;1;19;1261;Night
57681;21:01:20;21;1;20;1261;Night
57682;21:01:21;21;1;21;1261;Night
57683;21:01:22;21;1;22;1261;Night
57684;21:01:23;21;1;23;1261;Night
57685;21:01:24;21;1;24;1261;Night
57686;21:01:25;21;1;25;1261;Night
57687;21:01:26;21;1;26;1261;Night
57688;21:01:27;21;1;27;1261;Night
57689;21:01:28;21;1;28;1261;Night
57690;21:01:29;21;1;29;1261;Night
57691;21:01:30;21;1;30;1261;Night
57692;21:01:31;21;1;31;1261;Night
57693;21:01:32;21;1;32;1261;Night
57694;21:01:33;21;1;33;1261;Night
57695;21:01:34;21;1;34;1261;Night
57696;21:01:35;21;1;35;1261;Night
57697;21:01:36;21;1;36;1261;Night
57698;21:01:37;21;1;37;1261;Night
57699;21:01:38;21;1;38;1261;Night
57700;21:01:39;21;1;39;1261;Night
57701;21:01:40;21;1;40;1261;Night
57702;21:01:41;21;1;41;1261;Night
57703;21:01:42;21;1;42;1261;Night
57704;21:01:43;21;1;43;1261;Night
57705;21:01:44;21;1;44;1261;Night
57706;21:01:45;21;1;45;1261;Night
57707;21:01:46;21;1;46;1261;Night
57708;21:01:47;21;1;47;1261;Night
57709;21:01:48;21;1;48;1261;Night
57710;21:01:49;21;1;49;1261;Night
57711;21:01:50;21;1;50;1261;Night
57712;21:01:51;21;1;51;1261;Night
57713;21:01:52;21;1;52;1261;Night
57714;21:01:53;21;1;53;1261;Night
57715;21:01:54;21;1;54;1261;Night
57716;21:01:55;21;1;55;1261;Night
57717;21:01:56;21;1;56;1261;Night
57718;21:01:57;21;1;57;1261;Night
57719;21:01:58;21;1;58;1261;Night
57720;21:01:59;21;1;59;1261;Night
57721;21:02:00;21;2;0;1262;Night
57722;21:02:01;21;2;1;1262;Night
57723;21:02:02;21;2;2;1262;Night
57724;21:02:03;21;2;3;1262;Night
57725;21:02:04;21;2;4;1262;Night
57726;21:02:05;21;2;5;1262;Night
57727;21:02:06;21;2;6;1262;Night
57728;21:02:07;21;2;7;1262;Night
57729;21:02:08;21;2;8;1262;Night
57730;21:02:09;21;2;9;1262;Night
57731;21:02:10;21;2;10;1262;Night
57732;21:02:11;21;2;11;1262;Night
57733;21:02:12;21;2;12;1262;Night
57734;21:02:13;21;2;13;1262;Night
57735;21:02:14;21;2;14;1262;Night
57736;21:02:15;21;2;15;1262;Night
57737;21:02:16;21;2;16;1262;Night
57738;21:02:17;21;2;17;1262;Night
57739;21:02:18;21;2;18;1262;Night
57740;21:02:19;21;2;19;1262;Night
57741;21:02:20;21;2;20;1262;Night
57742;21:02:21;21;2;21;1262;Night
57743;21:02:22;21;2;22;1262;Night
57744;21:02:23;21;2;23;1262;Night
57745;21:02:24;21;2;24;1262;Night
57746;21:02:25;21;2;25;1262;Night
57747;21:02:26;21;2;26;1262;Night
57748;21:02:27;21;2;27;1262;Night
57749;21:02:28;21;2;28;1262;Night
57750;21:02:29;21;2;29;1262;Night
57751;21:02:30;21;2;30;1262;Night
57752;21:02:31;21;2;31;1262;Night
57753;21:02:32;21;2;32;1262;Night
57754;21:02:33;21;2;33;1262;Night
57755;21:02:34;21;2;34;1262;Night
57756;21:02:35;21;2;35;1262;Night
57757;21:02:36;21;2;36;1262;Night
57758;21:02:37;21;2;37;1262;Night
57759;21:02:38;21;2;38;1262;Night
57760;21:02:39;21;2;39;1262;Night
57761;21:02:40;21;2;40;1262;Night
57762;21:02:41;21;2;41;1262;Night
57763;21:02:42;21;2;42;1262;Night
57764;21:02:43;21;2;43;1262;Night
57765;21:02:44;21;2;44;1262;Night
57766;21:02:45;21;2;45;1262;Night
57767;21:02:46;21;2;46;1262;Night
57768;21:02:47;21;2;47;1262;Night
57769;21:02:48;21;2;48;1262;Night
57770;21:02:49;21;2;49;1262;Night
57771;21:02:50;21;2;50;1262;Night
57772;21:02:51;21;2;51;1262;Night
57773;21:02:52;21;2;52;1262;Night
57774;21:02:53;21;2;53;1262;Night
57775;21:02:54;21;2;54;1262;Night
57776;21:02:55;21;2;55;1262;Night
57777;21:02:56;21;2;56;1262;Night
57778;21:02:57;21;2;57;1262;Night
57779;21:02:58;21;2;58;1262;Night
57780;21:02:59;21;2;59;1262;Night
57781;21:03:00;21;3;0;1263;Night
57782;21:03:01;21;3;1;1263;Night
57783;21:03:02;21;3;2;1263;Night
57784;21:03:03;21;3;3;1263;Night
57785;21:03:04;21;3;4;1263;Night
57786;21:03:05;21;3;5;1263;Night
57787;21:03:06;21;3;6;1263;Night
57788;21:03:07;21;3;7;1263;Night
57789;21:03:08;21;3;8;1263;Night
57790;21:03:09;21;3;9;1263;Night
57791;21:03:10;21;3;10;1263;Night
57792;21:03:11;21;3;11;1263;Night
57793;21:03:12;21;3;12;1263;Night
57794;21:03:13;21;3;13;1263;Night
57795;21:03:14;21;3;14;1263;Night
57796;21:03:15;21;3;15;1263;Night
57797;21:03:16;21;3;16;1263;Night
57798;21:03:17;21;3;17;1263;Night
57799;21:03:18;21;3;18;1263;Night
57800;21:03:19;21;3;19;1263;Night
57801;21:03:20;21;3;20;1263;Night
57802;21:03:21;21;3;21;1263;Night
57803;21:03:22;21;3;22;1263;Night
57804;21:03:23;21;3;23;1263;Night
57805;21:03:24;21;3;24;1263;Night
57806;21:03:25;21;3;25;1263;Night
57807;21:03:26;21;3;26;1263;Night
57808;21:03:27;21;3;27;1263;Night
57809;21:03:28;21;3;28;1263;Night
57810;21:03:29;21;3;29;1263;Night
57811;21:03:30;21;3;30;1263;Night
57812;21:03:31;21;3;31;1263;Night
57813;21:03:32;21;3;32;1263;Night
57814;21:03:33;21;3;33;1263;Night
57815;21:03:34;21;3;34;1263;Night
57816;21:03:35;21;3;35;1263;Night
57817;21:03:36;21;3;36;1263;Night
57818;21:03:37;21;3;37;1263;Night
57819;21:03:38;21;3;38;1263;Night
57820;21:03:39;21;3;39;1263;Night
57821;21:03:40;21;3;40;1263;Night
57822;21:03:41;21;3;41;1263;Night
57823;21:03:42;21;3;42;1263;Night
57824;21:03:43;21;3;43;1263;Night
57825;21:03:44;21;3;44;1263;Night
57826;21:03:45;21;3;45;1263;Night
57827;21:03:46;21;3;46;1263;Night
57828;21:03:47;21;3;47;1263;Night
57829;21:03:48;21;3;48;1263;Night
57830;21:03:49;21;3;49;1263;Night
57831;21:03:50;21;3;50;1263;Night
57832;21:03:51;21;3;51;1263;Night
57833;21:03:52;21;3;52;1263;Night
57834;21:03:53;21;3;53;1263;Night
57835;21:03:54;21;3;54;1263;Night
57836;21:03:55;21;3;55;1263;Night
57837;21:03:56;21;3;56;1263;Night
57838;21:03:57;21;3;57;1263;Night
57839;21:03:58;21;3;58;1263;Night
57840;21:03:59;21;3;59;1263;Night
57841;21:04:00;21;4;0;1264;Night
57842;21:04:01;21;4;1;1264;Night
57843;21:04:02;21;4;2;1264;Night
57844;21:04:03;21;4;3;1264;Night
57845;21:04:04;21;4;4;1264;Night
57846;21:04:05;21;4;5;1264;Night
57847;21:04:06;21;4;6;1264;Night
57848;21:04:07;21;4;7;1264;Night
57849;21:04:08;21;4;8;1264;Night
57850;21:04:09;21;4;9;1264;Night
57851;21:04:10;21;4;10;1264;Night
